,ID,Year_Of_Birth,Income,Registration_Time,Recency,Liquor,Vegetables,Pork,Seafood,Candy,Jewellery,Num_Deals_Purchases,Num_Web_Purchases,Num_Catalog_Purchases,Num_Store_Purchases,Num_Web_Visits_Month,Promo_30,Promo_40,Promo_50,Promo_10,Promo_20,Complain,Gender,Total_Purchase,Payment_Method,Phone,Total_Expense,Age,Marital_Status,Children,Family_Size,Is_Parent,Academic_Level,Customer_For,Promo_Response
466,1984,1996,54450.0,2021-09-14,0,455.0,2.0,171.0,8.0,19.0,32.0,12,9,2,8,8,0,0,0,0,0,0,Female,31,Card,(+84) 078363356.0,687.0,28,Relationship,2,4,1,Graduate,56419200000000000,0
467,2738,1994,34587.0,2023-05-16,68,8.0,4.0,9.0,2.0,0.0,2.0,2,1,0,3,4,0,0,0,0,0,0,Female,6,Unknown,(+84) 741063246.0,25.0,30,Relationship,2,4,1,Graduate,3801600000000000,0
468,6663,1982,90765.0,2023-01-24,25,548.0,101.0,812.0,151.0,82.0,33.0,0,4,6,5,1,0,0,0,1,0,0,Male,15,Online,(+84) 917789431.0,1727.0,42,Relationship,0,2,0,Graduate,13478400000000000,1
469,6929,1976,61482.0,2023-06-27,39,49.0,60.0,68.0,16.0,66.0,43.0,1,3,2,6,2,0,0,0,0,0,0,Female,12,Unknown,(+84) 614399020.0,302.0,48,Relationship,0,2,0,Graduate,172800000000000,0
470,8677,1992,83151.0,2021-10-10,93,408.0,30.0,100.0,120.0,74.0,18.0,1,5,9,4,3,0,0,0,0,0,0,Female,19,Cash,(+84) 662599198.0,750.0,32,Relationship,0,2,0,Post_Graduate,54172800000000000,0
471,8105,1982,44989.0,2021-09-12,26,99.0,2.0,106.0,49.0,10.0,106.0,5,5,1,5,6,0,0,0,0,0,0,Other,16,Cash,(+84) 994601066.0,372.0,42,Relationship,1,3,1,Graduate,56592000000000000,0
472,1479,1979,78420.0,2022-06-29,75,605.0,30.0,674.0,91.0,28.0,28.0,1,3,10,8,1,0,0,0,0,0,0,Female,22,Cash,(+84) 619712604.0,1456.0,45,Single,0,1,0,Post_Graduate,31536000000000000,0
473,1001,1994,61074.0,2021-08-17,37,790.0,2.0,133.0,0.0,28.0,152.0,7,11,5,8,7,0,0,0,0,0,0,Other,31,Card,(+84) 120361225.0,1105.0,30,Relationship,1,3,1,Graduate,58838400000000000,0
474,6269,1982,52247.25135379061,2022-06-23,83,162.0,2.0,22.0,0.0,0.0,24.0,2,4,1,4,6,0,0,0,0,0,0,Other,11,Unknown,(+84) 772049541.0,210.0,42,Relationship,1,3,1,Post_Graduate,32054400000000000,0
475,4349,1990,31560.0,2022-06-24,98,63.0,3.0,20.0,4.0,0.0,7.0,2,2,1,3,8,0,0,0,0,0,0,Female,8,Online,(+84) 132575326.0,97.0,34,Single,1,2,1,Post_Graduate,31968000000000000,0
476,9647,1986,39665.0,2022-05-25,97,128.0,3.0,56.0,0.0,1.0,31.0,3,4,2,3,7,1,0,0,0,0,0,Female,12,Card,(+84) 478080312.0,219.0,38,Relationship,1,3,1,Post_Graduate,34560000000000000,1
477,7595,1986,21059.0,2023-01-07,40,9.0,5.0,19.0,3.0,3.0,8.0,3,3,0,3,6,0,0,0,0,0,0,Other,9,Card,(+84) 100554481.0,47.0,38,Relationship,1,3,1,Post_Graduate,14947200000000000,0
478,4332,1989,52247.25135379061,2022-06-17,57,12.0,5.0,22.0,2.0,2.0,6.0,2,2,0,3,6,0,0,0,0,0,0,Other,7,Mobile,(+84) 089750190.0,49.0,35,Single,1,2,1,Graduate,32572800000000000,0
479,8122,1992,41638.0,2022-02-13,68,316.0,2.0,31.0,4.0,0.0,91.0,4,5,5,3,8,1,1,0,0,0,0,Female,17,Card,(+84) 114477740.0,444.0,32,Single,1,2,1,Graduate,43286400000000000,2
480,3649,1992,71128.0,2021-10-06,80,959.0,161.0,447.0,20.0,0.0,31.0,3,2,10,12,7,0,0,0,0,0,0,Female,27,Card,(+84) 901338437.0,1618.0,32,Single,1,2,1,Graduate,54518400000000000,0
481,3205,1980,20518.0,2023-05-18,58,5.0,3.0,6.0,4.0,1.0,9.0,1,1,1,2,5,0,0,0,0,0,0,Female,5,Cash,(+84) 373242542.0,28.0,44,Single,1,2,1,Graduate,3628800000000000,0
482,6580,1989,25224.0,2023-03-16,36,5.0,11.0,12.0,11.0,2.0,8.0,2,1,1,3,3,0,0,0,0,0,0,Female,7,Online,(+84) 885748404.0,49.0,35,Relationship,1,3,1,Under_Graduate,9072000000000000,0
483,7126,1986,42429.0,2023-02-11,99,56.0,2.0,6.0,2.0,0.0,4.0,2,1,1,3,5,0,0,0,0,0,0,Male,7,Online,(+84) 230305071.0,70.0,38,Single,1,2,1,Graduate,11923200000000000,0
484,8082,1989,78468.0,2023-04-09,29,435.0,24.0,388.0,104.0,22.0,34.0,1,10,7,10,4,0,0,0,1,0,0,Male,28,Cash,(+84) 509048961.0,1007.0,35,Relationship,0,2,0,Graduate,6998400000000000,1
485,6710,1993,64325.0,2022-02-07,41,732.0,62.0,353.0,78.0,12.0,73.0,5,10,3,5,7,0,0,0,0,0,0,Male,23,Online,(+84) 983547416.0,1310.0,31,Single,1,2,1,Post_Graduate,43804800000000000,0
486,7837,1988,72570.0,2023-04-25,67,275.0,85.0,216.0,151.0,141.0,224.0,1,4,6,12,1,0,0,0,0,0,0,Male,23,Card,(+84) 985255296.0,1092.0,36,Relationship,0,2,0,Graduate,5616000000000000,0
487,6113,1985,80360.0,2022-03-03,56,1494.0,88.0,454.0,112.0,43.0,43.0,2,4,4,5,2,0,0,0,1,0,0,Other,15,Online,(+84) 279955600.0,2234.0,39,Relationship,0,2,0,Post_Graduate,41731200000000000,1
488,1932,1989,54880.0,2022-03-01,57,309.0,87.0,137.0,102.0,45.0,118.0,2,6,2,11,5,0,0,0,0,0,0,Male,21,Card,(+84) 615786938.0,798.0,35,Single,1,2,1,Post_Graduate,41904000000000000,0
489,7818,1996,77037.0,2022-10-13,3,464.0,98.0,333.0,168.0,53.0,10.0,1,7,7,12,3,0,0,0,0,0,0,Male,27,Card,(+84) 265960358.0,1126.0,28,Relationship,1,3,1,Post_Graduate,22377600000000000,0
490,6011,1991,62187.0,2023-03-22,38,513.0,2.0,83.0,0.0,0.0,41.0,3,6,2,10,4,0,0,0,0,0,0,Other,21,Mobile,(+84) 114701131.0,639.0,33,Single,1,2,1,Post_Graduate,8553600000000000,0
491,6659,1984,51518.0,2022-10-03,92,351.0,10.0,66.0,17.0,4.0,4.0,2,3,2,10,3,0,0,0,0,0,0,Female,17,Cash,(+84) 367365527.0,452.0,40,Relationship,1,3,1,Post_Graduate,23241600000000000,0
492,6453,1984,33249.0,2022-02-20,11,7.0,12.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,Male,8,Mobile,(+84) 366822523.0,115.0,40,Single,1,2,1,Graduate,42681600000000000,0
493,3952,1986,42207.0,2022-04-01,71,117.0,13.0,72.0,3.0,17.0,46.0,4,4,1,5,6,1,0,0,0,0,0,Female,14,Online,(+84) 137478656.0,268.0,38,Relationship,1,3,1,Post_Graduate,39225600000000000,1
494,4370,1982,39190.0,2023-04-26,91,69.0,10.0,18.0,19.0,8.0,12.0,2,2,1,4,5,0,0,0,0,0,0,Female,9,Online,(+84) 700609806.0,136.0,42,Single,1,2,1,Post_Graduate,5529600000000000,0
495,9531,1994,56337.0,2022-03-27,25,350.0,18.0,144.0,28.0,5.0,182.0,5,8,5,4,8,1,1,0,1,0,0,Female,22,Cash,(+84) 279482042.0,727.0,30,Relationship,2,4,1,Post_Graduate,39657600000000000,3
496,7086,1979,54998.0,2022-03-10,3,155.0,24.0,202.0,39.0,30.0,8.0,5,4,2,9,4,0,0,0,0,0,0,Other,20,Online,(+84) 639453364.0,458.0,45,Single,1,2,1,Post_Graduate,41126400000000000,0
497,5397,1994,38829.0,2023-04-06,86,77.0,2.0,7.0,0.0,0.0,16.0,1,3,2,2,5,0,0,0,0,0,0,Male,8,Mobile,(+84) 597857810.0,102.0,30,Relationship,1,3,1,Post_Graduate,7257600000000000,0
498,5278,1990,34968.0,2022-04-10,11,159.0,8.0,45.0,8.0,2.0,2.0,7,3,2,5,7,0,0,0,0,0,0,Male,17,Online,(+84) 395715046.0,224.0,34,Relationship,1,3,1,Graduate,38448000000000000,0
499,3922,1994,41443.0,2023-04-01,79,172.0,9.0,171.0,25.0,19.0,89.0,6,8,1,5,8,0,0,0,0,0,0,Other,20,Card,(+84) 423823365.0,485.0,30,Relationship,1,3,1,Graduate,7689600000000000,0
500,2426,1990,90300.0,2023-01-03,7,595.0,136.0,786.0,33.0,134.0,57.0,0,5,6,8,1,0,0,0,0,0,0,Other,19,Mobile,(+84) 774636417.0,1741.0,34,Relationship,0,2,0,Graduate,15292800000000000,0
501,8757,1985,61456.0,2022-03-27,47,564.0,78.0,384.0,84.0,192.0,89.0,4,6,10,13,4,0,0,0,0,0,0,Male,33,Cash,(+84) 850330562.0,1391.0,39,Relationship,1,3,1,Graduate,39657600000000000,0
502,9532,1989,24711.0,2023-04-18,86,11.0,9.0,25.0,6.0,3.0,7.0,1,3,0,3,7,0,0,0,0,0,0,Other,7,Unknown,(+84) 052518661.0,61.0,35,Relationship,0,2,0,Graduate,6220800000000000,0
503,7389,1985,59666.0,2022-03-22,87,624.0,55.0,178.0,23.0,17.0,133.0,7,3,2,8,8,0,0,0,0,0,0,Other,20,Online,(+84) 692155510.0,1030.0,39,Relationship,2,4,1,Graduate,40089600000000000,0
504,9376,1991,70038.0,2022-10-25,54,588.0,56.0,348.0,71.0,54.0,130.0,1,4,4,8,2,0,0,0,0,0,0,Female,17,Card,(+84) 950724387.0,1247.0,33,Relationship,0,2,0,Post_Graduate,21340800000000000,0
505,1064,1983,56534.0,2022-07-23,35,692.0,9.0,61.0,10.0,0.0,46.0,4,10,4,7,8,0,0,1,0,1,0,Female,25,Mobile,(+84) 031353204.0,818.0,41,Relationship,1,3,1,Graduate,29462400000000000,2
506,1166,1988,80910.0,2021-10-31,71,161.0,82.0,369.0,67.0,39.0,41.0,1,3,3,8,1,0,0,0,0,0,0,Male,15,Card,(+84) 474353236.0,759.0,36,Single,0,1,0,Post_Graduate,52358400000000000,0
507,4963,1992,49154.0,2022-11-03,69,207.0,12.0,67.0,30.0,27.0,71.0,6,4,1,8,6,0,0,0,0,0,0,Other,19,Unknown,(+84) 430561533.0,414.0,32,Relationship,2,4,1,Post_Graduate,20563200000000000,0
508,3879,1985,48948.0,2022-02-01,53,438.0,10.0,206.0,160.0,49.0,42.0,2,7,10,5,6,1,0,0,0,0,0,Female,24,Cash,(+84) 435867205.0,905.0,39,Single,0,1,0,Post_Graduate,44323200000000000,1
509,8923,1979,58116.0,2023-04-13,38,229.0,21.0,130.0,4.0,11.0,51.0,2,3,3,8,2,0,0,0,0,0,0,Female,16,Card,(+84) 023171949.0,446.0,45,Relationship,1,3,1,Graduate,6652800000000000,0
510,2168,1976,69755.0,2022-10-02,23,218.0,79.0,373.0,111.0,23.0,93.0,1,3,6,12,1,0,0,0,0,0,0,Other,22,Card,(+84) 542668901.0,897.0,48,Relationship,0,2,0,Graduate,23328000000000000,0
511,5280,1979,38097.0,2021-10-15,70,78.0,4.0,35.0,0.0,1.0,69.0,4,3,2,2,7,1,0,0,0,0,0,Female,11,Mobile,(+84) 882032308.0,187.0,45,Relationship,2,4,1,Post_Graduate,53740800000000000,1
512,7263,1982,33419.0,2022-08-17,76,57.0,2.0,12.0,0.0,0.0,18.0,2,2,0,4,7,0,0,0,0,0,0,Male,8,Card,(+84) 185205015.0,89.0,42,Single,1,2,1,Post_Graduate,27302400000000000,0
513,2249,1987,34961.0,2023-06-19,77,46.0,4.0,26.0,4.0,1.0,1.0,3,3,1,3,7,0,0,0,0,0,0,Other,10,Card,(+84) 767618722.0,82.0,37,Relationship,1,3,1,Graduate,864000000000000,0
515,9360,1989,46734.0,2022-10-21,86,101.0,3.0,39.0,6.0,1.0,76.0,4,3,2,3,6,1,0,0,0,0,0,Female,12,Cash,(+84) 914155628.0,226.0,35,Single,3,4,1,Post_Graduate,21686400000000000,1
516,6344,1981,62994.0,2023-03-04,74,225.0,14.0,48.0,4.0,12.0,12.0,1,6,2,4,6,0,0,0,0,0,0,Male,13,Mobile,(+84) 180471785.0,315.0,43,Relationship,1,3,1,Graduate,10108800000000000,0
517,7428,1995,80950.0,2022-03-28,44,526.0,149.0,112.0,219.0,147.0,63.0,1,6,7,9,2,0,0,0,1,0,0,Male,23,Online,(+84) 518695635.0,1216.0,29,Relationship,0,2,0,Post_Graduate,39571200000000000,1
518,1690,1984,21282.0,2023-05-11,76,2.0,7.0,8.0,4.0,8.0,20.0,2,2,1,2,6,0,0,0,0,0,0,Female,7,Cash,(+84) 762900531.0,49.0,40,Single,1,2,1,Post_Graduate,4233600000000000,0
519,5182,1982,81698.0,2022-11-06,4,180.0,30.0,520.0,111.0,123.0,47.0,1,3,8,13,1,0,0,0,0,0,0,Other,25,Cash,(+84) 603392325.0,1011.0,42,Relationship,0,2,0,Post_Graduate,20304000000000000,0
520,9143,1981,61223.0,2022-06-13,46,710.0,45.0,182.0,42.0,118.0,247.0,2,9,3,4,5,0,0,0,0,0,0,Female,18,Mobile,(+84) 457576277.0,1344.0,43,Relationship,1,3,1,Graduate,32918400000000000,0
521,5370,1986,36108.0,2022-10-15,68,142.0,10.0,129.0,3.0,11.0,47.0,3,7,1,4,9,1,0,0,0,0,0,Female,15,Mobile,(+84) 658454874.0,342.0,38,Single,1,2,1,Graduate,22204800000000000,1
522,5029,1986,45146.0,2022-07-15,28,34.0,2.0,5.0,0.0,0.0,15.0,2,1,1,2,4,0,0,0,0,0,0,Female,6,Online,(+84) 548688462.0,56.0,38,Single,2,3,1,Graduate,30153600000000000,0
523,3913,1983,33235.0,2023-02-05,71,46.0,2.0,16.0,2.0,1.0,6.0,1,3,0,3,7,0,0,0,0,0,0,Other,7,Unknown,(+84) 707693563.0,73.0,41,Relationship,1,3,1,Graduate,12441600000000000,0
524,3165,1986,80695.0,2022-12-29,85,558.0,131.0,984.0,193.0,37.0,18.0,1,5,8,5,2,0,0,0,0,0,0,Male,19,Mobile,(+84) 400873423.0,1921.0,38,Single,0,1,0,Graduate,15724800000000000,0
525,8405,1995,64892.0,2023-05-29,77,528.0,26.0,230.0,32.0,24.0,65.0,2,6,4,12,4,0,0,0,0,0,0,Other,24,Unknown,(+84) 490352927.0,905.0,29,Single,1,2,1,Graduate,2678400000000000,0
526,1746,1993,25721.0,2022-05-21,75,2.0,5.0,6.0,3.0,6.0,15.0,1,1,1,2,7,0,0,0,0,0,0,Other,5,Cash,(+84) 486940312.0,37.0,31,Relationship,1,3,1,Graduate,34905600000000000,0
527,7572,1992,86610.0,2022-09-05,66,447.0,109.0,768.0,33.0,196.0,53.0,1,5,6,6,2,0,0,0,0,0,0,Female,18,Cash,(+84) 049645798.0,1606.0,32,Relationship,0,2,0,Graduate,25660800000000000,0
528,2266,1978,19414.0,2022-10-16,32,3.0,5.0,12.0,3.0,5.0,7.0,1,1,0,3,8,0,0,0,0,0,0,Male,5,Card,(+84) 046246279.0,35.0,46,Relationship,1,3,1,Post_Graduate,22118400000000000,0
529,4579,1982,67445.0,2021-08-12,63,758.0,82.0,217.0,29.0,80.0,11.0,5,9,6,12,6,0,0,0,0,0,0,Female,32,Unknown,(+84) 619056281.0,1177.0,42,Relationship,1,3,1,Graduate,59270400000000000,0
530,5381,2002,36790.0,2022-03-01,14,4.0,5.0,14.0,15.0,21.0,10.0,1,2,1,2,9,0,0,0,0,0,0,Female,6,Mobile,(+84) 952620533.0,69.0,22,Relationship,0,2,0,Graduate,41904000000000000,0
531,4110,1986,41580.0,2021-12-10,15,57.0,7.0,24.0,4.0,0.0,3.0,3,2,1,3,5,0,0,0,0,0,0,Other,9,Cash,(+84) 528144317.0,95.0,38,Relationship,2,4,1,Graduate,48902400000000000,0
532,3119,1987,63855.0,2022-02-09,28,360.0,37.0,314.0,93.0,116.0,89.0,1,7,3,13,4,0,0,0,0,0,0,Other,24,Mobile,(+84) 524589214.0,1009.0,37,Relationship,0,2,0,Post_Graduate,43632000000000000,0
533,5604,1989,58113.0,2022-01-25,66,222.0,106.0,169.0,102.0,78.0,84.0,3,9,2,8,7,0,0,0,0,0,1,Male,22,Mobile,(+84) 940021092.0,761.0,35,Relationship,1,3,1,Graduate,44928000000000000,0
534,1386,1987,37758.0,2021-10-04,49,28.0,4.0,10.0,0.0,0.0,1.0,2,1,0,3,8,0,0,0,0,0,0,Female,6,Unknown,(+84) 065793599.0,43.0,37,Relationship,2,4,1,Graduate,54691200000000000,0
535,1130,2000,38725.0,2023-05-10,52,32.0,2.0,6.0,2.0,1.0,5.0,2,1,0,4,4,0,0,0,0,0,0,Male,7,Online,(+84) 470701681.0,48.0,24,Relationship,2,4,1,Post_Graduate,4320000000000000,0
536,4041,1987,50272.0,2022-08-07,75,100.0,15.0,66.0,43.0,8.0,4.0,3,4,1,5,7,0,0,0,0,0,0,Female,13,Online,(+84) 050791818.0,236.0,37,Relationship,1,3,1,Graduate,28166400000000000,0
537,5428,1985,10404.0,2023-05-04,52,3.0,4.0,11.0,10.0,6.0,12.0,2,1,0,4,5,0,0,0,0,0,0,Other,7,Card,(+84) 182794908.0,46.0,39,Relationship,1,3,1,Post_Graduate,4838400000000000,0
538,1593,1989,54197.0,2023-04-03,16,163.0,8.0,37.0,6.0,13.0,13.0,2,1,3,6,1,0,0,0,0,0,0,Male,12,Unknown,(+84) 868155270.0,240.0,35,Relationship,1,3,1,Post_Graduate,7516800000000000,0
539,9075,1995,29478.0,2023-01-17,59,9.0,2.0,7.0,3.0,1.0,1.0,1,1,0,3,6,0,0,0,0,0,0,Other,5,Mobile,(+84) 747596987.0,23.0,29,Relationship,1,3,1,Graduate,14083200000000000,0
540,6496,1988,77632.0,2022-03-10,73,1201.0,107.0,758.0,0.0,42.0,147.0,1,4,2,6,2,0,0,0,0,0,0,Female,13,Cash,(+84) 936185144.0,2255.0,36,Relationship,0,2,0,Post_Graduate,41126400000000000,0
541,4245,1984,68487.0,2022-01-13,48,759.0,14.0,385.0,33.0,89.0,89.0,1,9,7,13,4,0,0,0,0,0,0,Male,30,Online,(+84) 262446073.0,1369.0,40,Relationship,0,2,0,Graduate,45964800000000000,0
542,7753,1989,82460.0,2022-12-02,78,256.0,49.0,573.0,52.0,32.0,15.0,1,5,3,6,1,0,0,0,0,0,0,Female,15,Online,(+84) 068256783.0,977.0,35,Single,0,1,0,Graduate,18057600000000000,0
543,1672,1977,65210.0,2023-03-10,25,627.0,2.0,70.0,0.0,7.0,28.0,2,9,3,8,6,0,0,0,1,0,0,Other,22,Online,(+84) 806362390.0,734.0,47,Relationship,1,3,1,Graduate,9590400000000000,1
544,3312,1988,7500.0,2021-08-01,98,6.0,19.0,17.0,13.0,14.0,34.0,4,2,1,3,9,0,0,0,0,0,0,Other,10,Unknown,(+84) 701297444.0,103.0,36,Relationship,1,3,1,Post_Graduate,60220800000000000,0
545,5201,1985,42769.0,2022-10-12,15,72.0,2.0,13.0,3.0,1.0,0.0,2,1,1,4,4,0,0,0,0,0,0,Other,8,Cash,(+84) 948553009.0,91.0,39,Relationship,1,3,1,Post_Graduate,22464000000000000,0
546,9540,1982,22585.0,2022-03-18,23,4.0,11.0,15.0,13.0,2.0,39.0,1,1,1,2,9,1,0,0,0,0,0,Male,5,Card,(+84) 958787876.0,84.0,42,Single,0,1,0,Graduate,40435200000000000,1
547,5074,1989,44319.0,2023-04-17,18,27.0,2.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,0,0,0,0,0,Other,7,Cash,(+84) 076961128.0,40.0,35,Relationship,2,4,1,Post_Graduate,6307200000000000,0
548,5307,1987,61823.0,2022-02-18,26,524.0,9.0,134.0,37.0,14.0,169.0,4,8,2,10,7,0,0,0,0,0,0,Male,24,Card,(+84) 921381954.0,887.0,37,Single,1,2,1,Graduate,42854400000000000,0
549,6369,1987,51569.0,2022-02-12,39,381.0,2.0,47.0,6.0,0.0,34.0,4,7,1,7,8,0,0,0,0,0,0,Other,19,Card,(+84) 706931475.0,470.0,37,Single,1,2,1,Post_Graduate,43372800000000000,0
550,7148,1996,86037.0,2022-01-02,95,491.0,46.0,125.0,29.0,20.0,22.0,1,6,7,11,3,0,0,0,0,0,0,Male,25,Unknown,(+84) 941737149.0,733.0,28,Single,0,1,0,Graduate,46915200000000000,0
551,9037,1992,98777.0,2023-02-17,23,1001.0,21.0,711.0,125.0,115.0,38.0,0,4,6,9,1,0,0,0,0,0,0,Female,19,Card,(+84) 739531992.0,2011.0,32,Single,0,1,0,Post_Graduate,11404800000000000,0
552,1351,1979,76445.0,2021-09-28,2,740.0,109.0,309.0,140.0,80.0,35.0,1,2,5,13,6,0,0,0,0,0,0,Other,21,Mobile,(+84) 158074377.0,1413.0,45,Relationship,1,3,1,Graduate,55209600000000000,0
553,6827,1989,92533.0,2022-12-19,84,694.0,23.0,118.0,110.0,147.0,42.0,1,6,5,11,2,0,0,0,1,0,0,Male,23,Unknown,(+84) 479181072.0,1134.0,35,Relationship,0,2,0,Graduate,16588800000000000,1
554,3062,1985,84618.0,2022-11-22,96,685.0,102.0,801.0,21.0,66.0,0.0,1,6,9,10,2,0,0,0,0,0,0,Male,26,Online,(+84) 969694713.0,1675.0,39,Relationship,0,2,0,Post_Graduate,18921600000000000,0
555,5582,1980,70165.0,2022-09-22,60,162.0,2.0,253.0,199.0,191.0,122.0,1,3,7,11,1,0,0,0,0,0,0,Female,22,Cash,(+84) 743405889.0,929.0,44,Single,0,1,0,Graduate,24192000000000000,0
556,6678,1991,44802.0,2021-08-21,71,854.0,12.0,143.0,13.0,10.0,20.0,2,9,4,12,8,0,0,0,0,0,0,Other,27,Mobile,(+84) 841626584.0,1052.0,33,Single,0,1,0,Post_Graduate,58492800000000000,0
557,7381,1991,50334.0,2022-07-24,24,285.0,18.0,160.0,84.0,16.0,134.0,6,7,4,6,6,0,0,0,0,0,0,Female,23,Unknown,(+84) 262198858.0,697.0,33,Relationship,1,3,1,Post_Graduate,29376000000000000,0
558,8303,1984,62859.0,2021-12-30,37,1064.0,91.0,102.0,16.0,12.0,25.0,4,9,4,6,6,0,0,0,0,0,0,Female,23,Mobile,(+84) 386638612.0,1310.0,40,Single,1,2,1,Post_Graduate,47174400000000000,0
559,6727,1985,64176.0,2021-08-03,52,1216.0,35.0,249.0,64.0,116.0,149.0,8,8,9,8,6,0,0,0,0,0,0,Male,33,Online,(+84) 181908802.0,1829.0,39,Single,1,2,1,Post_Graduate,60048000000000000,0
560,4399,1985,25315.0,2022-11-07,46,2.0,11.0,8.0,11.0,3.0,22.0,3,3,0,3,8,0,0,0,0,0,0,Other,9,Online,(+84) 964536217.0,57.0,39,Relationship,1,3,1,Post_Graduate,20217600000000000,0
561,8299,1983,28427.0,2022-03-21,67,19.0,5.0,19.0,3.0,3.0,6.0,2,2,0,3,8,0,0,0,0,0,0,Female,7,Unknown,(+84) 665114663.0,55.0,41,Relationship,1,3,1,Graduate,40176000000000000,0
562,5691,1986,56796.0,2022-02-16,24,657.0,40.0,161.0,62.0,47.0,37.0,3,8,9,7,7,0,0,0,0,0,0,Other,27,Online,(+84) 696000765.0,1004.0,38,Relationship,1,3,1,Graduate,43027200000000000,0
563,5605,1996,78041.0,2021-12-16,93,483.0,37.0,553.0,72.0,160.0,17.0,1,4,4,9,2,0,0,0,0,0,0,Male,18,Unknown,(+84) 353075632.0,1322.0,28,Relationship,0,2,0,Post_Graduate,48384000000000000,0
564,5697,1990,7500.0,2022-02-07,96,2.0,13.0,5.0,4.0,6.0,9.0,2,2,0,3,8,0,0,0,0,0,0,Other,7,Online,(+84) 633231503.0,39.0,34,Relationship,1,3,1,Post_Graduate,43804800000000000,0
565,2594,1997,26868.0,2023-04-30,52,1.0,2.0,1.0,8.0,3.0,2.0,1,1,0,2,7,0,0,0,0,0,0,Other,4,Cash,(+84) 491027503.0,17.0,27,Single,1,2,1,Under_Graduate,5184000000000000,0
566,8176,1995,54165.0,2022-05-28,72,128.0,6.0,73.0,15.0,6.0,11.0,1,2,1,7,2,0,0,0,0,0,0,Female,11,Mobile,(+84) 074302555.0,239.0,29,Relationship,0,2,0,Graduate,34300800000000000,0
567,3632,1987,34053.0,2021-09-10,14,64.0,2.0,21.0,7.0,0.0,12.0,1,3,0,3,8,0,0,0,0,0,0,Other,7,Cash,(+84) 398407603.0,106.0,37,Relationship,1,3,1,Post_Graduate,56764800000000000,0
568,3161,1995,98777.0,2023-02-17,23,1001.0,21.0,711.0,125.0,115.0,38.0,0,4,6,9,1,0,0,0,0,0,0,Male,19,Cash,(+84) 426805499.0,2011.0,29,Single,0,1,0,Post_Graduate,11404800000000000,0
569,8297,1985,36408.0,2022-09-21,11,10.0,3.0,4.0,3.0,2.0,3.0,1,1,0,2,6,0,0,0,0,0,0,Other,4,Online,(+84) 845722486.0,25.0,39,Relationship,2,4,1,Post_Graduate,24278400000000000,0
570,4673,1987,54432.0,2022-05-09,37,34.0,2.0,5.0,0.0,0.0,0.0,1,1,0,3,4,0,0,0,0,0,0,Female,5,Card,(+84) 574892366.0,41.0,37,Relationship,3,5,1,Post_Graduate,35942400000000000,0
571,7082,1988,56559.0,2021-12-25,46,227.0,24.0,133.0,41.0,31.0,31.0,3,4,3,8,4,0,0,0,0,0,0,Female,18,Unknown,(+84) 451720482.0,487.0,36,Relationship,1,3,1,Post_Graduate,47606400000000000,0
572,5686,1993,77520.0,2022-08-28,30,941.0,46.0,396.0,0.0,88.0,58.0,1,8,7,7,4,1,0,0,1,0,0,Male,23,Card,(+84) 229433056.0,1529.0,31,Relationship,1,3,1,Post_Graduate,26352000000000000,2
573,4943,1994,34176.0,2023-01-22,9,12.0,4.0,7.0,4.0,2.0,2.0,1,1,0,3,3,0,0,0,0,0,0,Male,5,Card,(+84) 607212895.0,31.0,30,Relationship,1,3,1,Post_Graduate,13651200000000000,0
574,3657,1989,28249.0,2023-06-15,80,2.0,11.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,Female,6,Cash,(+84) 123144474.0,46.0,35,Relationship,0,2,0,Under_Graduate,1209600000000000,0
575,5378,1980,29672.0,2022-03-12,6,10.0,3.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,Male,4,Mobile,(+84) 370887453.0,28.0,44,Relationship,2,4,1,Graduate,40953600000000000,0
576,8639,1983,48794.0,2023-06-26,97,26.0,2.0,11.0,3.0,0.0,15.0,1,1,0,3,4,0,0,0,0,0,0,Other,5,Online,(+84) 092998378.0,57.0,41,Relationship,2,4,1,Graduate,259200000000000,0
577,5454,1986,38360.0,2022-05-31,26,37.0,4.0,42.0,20.0,21.0,10.0,2,2,1,4,3,0,0,0,0,0,0,Male,9,Online,(+84) 820749979.0,134.0,38,Relationship,1,3,1,Graduate,34041600000000000,0
578,5779,1986,83257.0,2021-09-18,56,537.0,29.0,590.0,38.0,107.0,67.0,1,5,10,12,6,1,0,0,0,0,1,Male,28,Unknown,(+84) 745367176.0,1368.0,38,Single,0,1,0,Post_Graduate,56073600000000000,1
579,5224,1980,76532.0,2022-09-09,38,356.0,32.0,177.0,90.0,138.0,30.0,4,9,5,7,5,0,0,0,0,0,0,Male,25,Online,(+84) 852498127.0,823.0,44,Relationship,2,4,1,Graduate,25315200000000000,0
580,3198,1982,49605.0,2023-06-21,65,43.0,18.0,29.0,12.0,20.0,8.0,1,2,1,4,3,0,0,0,0,0,0,Female,8,Card,(+84) 524633648.0,130.0,42,Relationship,0,2,0,Post_Graduate,691200000000000,0
